step,loss,params,config,heads,layers,hidden,intermediate,high_layers,compress
600000,1.3028,49068544,16_22_512_768,16,22,512,768,False,False
20000,1.9261,47229440,8_18_512_1024,8,18,512,1024,True,False
40000,1.7052,47229440,8_18_512_1024,8,18,512,1024,True,False
60000,1.6339,47229440,8_18_512_1024,8,18,512,1024,True,False
80000,1.5882,47229440,8_18_512_1024,8,18,512,1024,True,False
100000,1.5526,47229440,8_18_512_1024,8,18,512,1024,True,False
120000,1.5243,47229440,8_18_512_1024,8,18,512,1024,True,False
140000,1.502,47229440,8_18_512_1024,8,18,512,1024,True,False
160000,1.4822,47229440,8_18_512_1024,8,18,512,1024,True,False
180000,1.4669,47229440,8_18_512_1024,8,18,512,1024,True,False
200000,1.4524,47229440,8_18_512_1024,8,18,512,1024,True,False
220000,1.4402,47229440,8_18_512_1024,8,18,512,1024,True,False
240000,1.428,47229440,8_18_512_1024,8,18,512,1024,True,False
260000,1.4194,47229440,8_18_512_1024,8,18,512,1024,True,False
280000,1.411,47229440,8_18_512_1024,8,18,512,1024,True,False
300000,1.4024,47229440,8_18_512_1024,8,18,512,1024,True,False
320000,1.3936,47229440,8_18_512_1024,8,18,512,1024,True,False
340000,1.3832,47229440,8_18_512_1024,8,18,512,1024,True,False
360000,1.3739,47229440,8_18_512_1024,8,18,512,1024,True,False
380000,1.3654,47229440,8_18_512_1024,8,18,512,1024,True,False
400000,1.3575,47229440,8_18_512_1024,8,18,512,1024,True,False
420000,1.351,47229440,8_18_512_1024,8,18,512,1024,True,False
440000,1.3444,47229440,8_18_512_1024,8,18,512,1024,True,False
460000,1.3386,47229440,8_18_512_1024,8,18,512,1024,True,False
480000,1.3326,47229440,8_18_512_1024,8,18,512,1024,True,False
500000,1.3291,47229440,8_18_512_1024,8,18,512,1024,True,False
520000,1.3243,47229440,8_18_512_1024,8,18,512,1024,True,False
540000,1.3199,47229440,8_18_512_1024,8,18,512,1024,True,False
560000,1.3165,47229440,8_18_512_1024,8,18,512,1024,True,False
580000,1.3123,47229440,8_18_512_1024,8,18,512,1024,True,False
600000,1.3094,47229440,8_18_512_1024,8,18,512,1024,True,False
620000,1.3,47229440,8_18_512_1024,8,18,512,1024,True,False
640000,1.297,47229440,8_18_512_1024,8,18,512,1024,True,False
660000,1.2943,47229440,8_18_512_1024,8,18,512,1024,True,False
680000,1.2919,47229440,8_18_512_1024,8,18,512,1024,True,False
700000,1.2886,47229440,8_18_512_1024,8,18,512,1024,True,False
720000,1.2865,47229440,8_18_512_1024,8,18,512,1024,True,False
740000,1.2839,47229440,8_18_512_1024,8,18,512,1024,True,False
760000,1.2808,47229440,8_18_512_1024,8,18,512,1024,True,False
780000,1.2797,47229440,8_18_512_1024,8,18,512,1024,True,False
800000,1.2776,47229440,8_18_512_1024,8,18,512,1024,True,False
820000,1.2749,47229440,8_18_512_1024,8,18,512,1024,True,False
840000,1.2722,47229440,8_18_512_1024,8,18,512,1024,True,False
860000,1.2713,47229440,8_18_512_1024,8,18,512,1024,True,False
880000,1.2692,47229440,8_18_512_1024,8,18,512,1024,True,False
900000,1.2675,47229440,8_18_512_1024,8,18,512,1024,True,False
920000,1.2645,47229440,8_18_512_1024,8,18,512,1024,True,False
940000,1.263,47229440,8_18_512_1024,8,18,512,1024,True,False
960000,1.2614,47229440,8_18_512_1024,8,18,512,1024,True,False
980000,1.2593,47229440,8_18_512_1024,8,18,512,1024,True,False
1000000,1.2575,47229440,8_18_512_1024,8,18,512,1024,True,False
1020000,1.2553,47229440,8_18_512_1024,8,18,512,1024,True,False
1040000,1.2539,47229440,8_18_512_1024,8,18,512,1024,True,False
1060000,1.2517,47229440,8_18_512_1024,8,18,512,1024,True,False
1080000,1.2501,47229440,8_18_512_1024,8,18,512,1024,True,False
1100000,1.2496,47229440,8_18_512_1024,8,18,512,1024,True,False
1120000,1.2479,47229440,8_18_512_1024,8,18,512,1024,True,False
1140000,1.2465,47229440,8_18_512_1024,8,18,512,1024,True,False
1160000,1.2458,47229440,8_18_512_1024,8,18,512,1024,True,False
1180000,1.2438,47229440,8_18_512_1024,8,18,512,1024,True,False
1200000,1.2432,47229440,8_18_512_1024,8,18,512,1024,True,False
1220000,1.2361,47229440,8_18_512_1024,8,18,512,1024,True,False
1240000,1.2349,47229440,8_18_512_1024,8,18,512,1024,True,False
1260000,1.2329,47229440,8_18_512_1024,8,18,512,1024,True,False
1280000,1.233,47229440,8_18_512_1024,8,18,512,1024,True,False
1300000,1.2336,47229440,8_18_512_1024,8,18,512,1024,True,False
20000,1.9193,48791680,10_14_640_960,10,14,640,960,False,False
40000,1.7054,48791680,10_14_640_960,10,14,640,960,False,False
60000,1.639,48791680,10_14_640_960,10,14,640,960,False,False
80000,1.5948,48791680,10_14_640_960,10,14,640,960,False,False
100000,1.5588,48791680,10_14_640_960,10,14,640,960,False,False
120000,1.5302,48791680,10_14_640_960,10,14,640,960,False,False
140000,1.5078,48791680,10_14_640_960,10,14,640,960,False,False
160000,1.4879,48791680,10_14_640_960,10,14,640,960,False,False
180000,1.4726,48791680,10_14_640_960,10,14,640,960,False,False
200000,1.4583,48791680,10_14_640_960,10,14,640,960,False,False
220000,1.4462,48791680,10_14_640_960,10,14,640,960,False,False
240000,1.434,48791680,10_14_640_960,10,14,640,960,False,False
260000,1.4253,48791680,10_14_640_960,10,14,640,960,False,False
280000,1.4166,48791680,10_14_640_960,10,14,640,960,False,False
300000,1.4079,48791680,10_14_640_960,10,14,640,960,False,False
320000,1.399,48791680,10_14_640_960,10,14,640,960,False,False
340000,1.3883,48791680,10_14_640_960,10,14,640,960,False,False
360000,1.3791,48791680,10_14_640_960,10,14,640,960,False,False
380000,1.3702,48791680,10_14_640_960,10,14,640,960,False,False
400000,1.3628,48791680,10_14_640_960,10,14,640,960,False,False
420000,1.356,48791680,10_14_640_960,10,14,640,960,False,False
440000,1.3494,48791680,10_14_640_960,10,14,640,960,False,False
460000,1.3437,48791680,10_14_640_960,10,14,640,960,False,False
480000,1.3375,48791680,10_14_640_960,10,14,640,960,False,False
500000,1.334,48791680,10_14_640_960,10,14,640,960,False,False
520000,1.3294,48791680,10_14_640_960,10,14,640,960,False,False
540000,1.3248,48791680,10_14_640_960,10,14,640,960,False,False
560000,1.3213,48791680,10_14_640_960,10,14,640,960,False,False
580000,1.3171,48791680,10_14_640_960,10,14,640,960,False,False
600000,1.3144,48791680,10_14_640_960,10,14,640,960,False,False
620000,1.3046,48791680,10_14_640_960,10,14,640,960,False,False
640000,1.3017,48791680,10_14_640_960,10,14,640,960,False,False
660000,1.2992,48791680,10_14_640_960,10,14,640,960,False,False
680000,1.2967,48791680,10_14_640_960,10,14,640,960,False,False
700000,1.2935,48791680,10_14_640_960,10,14,640,960,False,False
720000,1.2912,48791680,10_14_640_960,10,14,640,960,False,False
20000,1.9166,45112960,16_20_640_320,16,20,640,320,False,True
40000,1.7058,45112960,16_20_640_320,16,20,640,320,False,True
60000,1.6398,45112960,16_20_640_320,16,20,640,320,False,True
80000,1.5957,45112960,16_20_640_320,16,20,640,320,False,True
100000,1.5612,45112960,16_20_640_320,16,20,640,320,False,True
120000,1.5342,45112960,16_20_640_320,16,20,640,320,False,True
140000,1.5134,45112960,16_20_640_320,16,20,640,320,False,True
160000,1.4951,45112960,16_20_640_320,16,20,640,320,False,True
180000,1.4806,45112960,16_20_640_320,16,20,640,320,False,True
200000,1.4667,45112960,16_20_640_320,16,20,640,320,False,True
220000,1.4548,45112960,16_20_640_320,16,20,640,320,False,True
240000,1.4427,45112960,16_20_640_320,16,20,640,320,False,True
260000,1.4344,45112960,16_20_640_320,16,20,640,320,False,True
280000,1.4258,45112960,16_20_640_320,16,20,640,320,False,True
300000,1.417,45112960,16_20_640_320,16,20,640,320,False,True
320000,1.4086,45112960,16_20_640_320,16,20,640,320,False,True
340000,1.3983,45112960,16_20_640_320,16,20,640,320,False,True
360000,1.3892,45112960,16_20_640_320,16,20,640,320,False,True
380000,1.3806,45112960,16_20_640_320,16,20,640,320,False,True
400000,1.3729,45112960,16_20_640_320,16,20,640,320,False,True
420000,1.3662,45112960,16_20_640_320,16,20,640,320,False,True
440000,1.3595,45112960,16_20_640_320,16,20,640,320,False,True
460000,1.3538,45112960,16_20_640_320,16,20,640,320,False,True
480000,1.3478,45112960,16_20_640_320,16,20,640,320,False,True
500000,1.3442,45112960,16_20_640_320,16,20,640,320,False,True
520000,1.3395,45112960,16_20_640_320,16,20,640,320,False,True
540000,1.3348,45112960,16_20_640_320,16,20,640,320,False,True
20000,1.9162,45112960,10_20_640_320,10,20,640,320,True,True
40000,1.7053,45112960,10_20_640_320,10,20,640,320,True,True
60000,1.6415,45112960,10_20_640_320,10,20,640,320,True,True
80000,1.5984,45112960,10_20_640_320,10,20,640,320,True,True
100000,1.5643,45112960,10_20_640_320,10,20,640,320,True,True
120000,1.538,45112960,10_20_640_320,10,20,640,320,True,True
140000,1.5175,45112960,10_20_640_320,10,20,640,320,True,True
160000,1.4992,45112960,10_20_640_320,10,20,640,320,True,True
180000,1.485,45112960,10_20_640_320,10,20,640,320,True,True
200000,1.4715,45112960,10_20_640_320,10,20,640,320,True,True
220000,1.46,45112960,10_20_640_320,10,20,640,320,True,True
240000,1.4483,45112960,10_20_640_320,10,20,640,320,True,True
260000,1.4397,45112960,10_20_640_320,10,20,640,320,True,True
280000,1.4315,45112960,10_20_640_320,10,20,640,320,True,True
300000,1.423,45112960,10_20_640_320,10,20,640,320,True,True
320000,1.4144,45112960,10_20_640_320,10,20,640,320,True,True
340000,1.4037,45112960,10_20_640_320,10,20,640,320,True,True
360000,1.3943,45112960,10_20_640_320,10,20,640,320,True,True
380000,1.3859,45112960,10_20_640_320,10,20,640,320,True,True
400000,1.3782,45112960,10_20_640_320,10,20,640,320,True,True
420000,1.3716,45112960,10_20_640_320,10,20,640,320,True,True
440000,1.3648,45112960,10_20_640_320,10,20,640,320,True,True
460000,1.3592,45112960,10_20_640_320,10,20,640,320,True,True
480000,1.353,45112960,10_20_640_320,10,20,640,320,True,True
500000,1.3494,45112960,10_20_640_320,10,20,640,320,True,True
520000,1.3448,45112960,10_20_640_320,10,20,640,320,True,True
540000,1.3424,45112960,10_20_640_320,10,20,640,320,True,True
560000,1.3366,45112960,10_20_640_320,10,20,640,320,True,True
580000,1.3324,45112960,10_20_640_320,10,20,640,320,True,True
600000,1.3294,45112960,10_20_640_320,10,20,640,320,True,True
620000,1.3203,45112960,10_20_640_320,10,20,640,320,True,True
640000,1.3171,45112960,10_20_640_320,10,20,640,320,True,True
20000,1.9227,47229440,16_18_512_1024,16,18,512,1024,False,False
40000,1.7011,47229440,16_18_512_1024,16,18,512,1024,False,False
60000,1.632,47229440,16_18_512_1024,16,18,512,1024,False,False
80000,1.5874,47229440,16_18_512_1024,16,18,512,1024,False,False
100000,1.5509,47229440,16_18_512_1024,16,18,512,1024,False,False
120000,1.5217,47229440,16_18_512_1024,16,18,512,1024,False,False
140000,1.499,47229440,16_18_512_1024,16,18,512,1024,False,False
160000,1.4787,47229440,16_18_512_1024,16,18,512,1024,False,False
180000,1.4629,47229440,16_18_512_1024,16,18,512,1024,False,False
200000,1.4486,47229440,16_18_512_1024,16,18,512,1024,False,False
220000,1.4363,47229440,16_18_512_1024,16,18,512,1024,False,False
240000,1.4241,47229440,16_18_512_1024,16,18,512,1024,False,False
260000,1.4153,47229440,16_18_512_1024,16,18,512,1024,False,False
280000,1.4068,47229440,16_18_512_1024,16,18,512,1024,False,False
300000,1.3981,47229440,16_18_512_1024,16,18,512,1024,False,False
320000,1.3891,47229440,16_18_512_1024,16,18,512,1024,False,False
340000,1.3785,47229440,16_18_512_1024,16,18,512,1024,False,False
360000,1.3692,47229440,16_18_512_1024,16,18,512,1024,False,False
380000,1.3606,47229440,16_18_512_1024,16,18,512,1024,False,False
400000,1.353,47229440,16_18_512_1024,16,18,512,1024,False,False
420000,1.3463,47229440,16_18_512_1024,16,18,512,1024,False,False
440000,1.3396,47229440,16_18_512_1024,16,18,512,1024,False,False
460000,1.3339,47229440,16_18_512_1024,16,18,512,1024,False,False
480000,1.3279,47229440,16_18_512_1024,16,18,512,1024,False,False
500000,1.3245,47229440,16_18_512_1024,16,18,512,1024,False,False
520000,1.3199,47229440,16_18_512_1024,16,18,512,1024,False,False
540000,1.315,47229440,16_18_512_1024,16,18,512,1024,False,False
560000,1.3118,47229440,16_18_512_1024,16,18,512,1024,False,False
580000,1.3076,47229440,16_18_512_1024,16,18,512,1024,False,False
600000,1.3047,47229440,16_18_512_1024,16,18,512,1024,False,False
620000,1.2951,47229440,16_18_512_1024,16,18,512,1024,False,False
640000,1.2922,47229440,16_18_512_1024,16,18,512,1024,False,False
660000,1.2896,47229440,16_18_512_1024,16,18,512,1024,False,False
680000,1.2872,47229440,16_18_512_1024,16,18,512,1024,False,False
20000,1.9266,46122720,10_20_480_960,10,20,480,960,True,False
40000,1.7036,46122720,10_20_480_960,10,20,480,960,True,False
60000,1.633,46122720,10_20_480_960,10,20,480,960,True,False
80000,1.5896,46122720,10_20_480_960,10,20,480,960,True,False
100000,1.5538,46122720,10_20_480_960,10,20,480,960,True,False
120000,1.5248,46122720,10_20_480_960,10,20,480,960,True,False
140000,1.5025,46122720,10_20_480_960,10,20,480,960,True,False
160000,1.4824,46122720,10_20_480_960,10,20,480,960,True,False
180000,1.4667,46122720,10_20_480_960,10,20,480,960,True,False
200000,1.4526,46122720,10_20_480_960,10,20,480,960,True,False
220000,1.4402,46122720,10_20_480_960,10,20,480,960,True,False
240000,1.428,46122720,10_20_480_960,10,20,480,960,True,False
260000,1.4194,46122720,10_20_480_960,10,20,480,960,True,False
280000,1.4108,46122720,10_20_480_960,10,20,480,960,True,False
300000,1.4024,46122720,10_20_480_960,10,20,480,960,True,False
320000,1.3936,46122720,10_20_480_960,10,20,480,960,True,False
340000,1.3829,46122720,10_20_480_960,10,20,480,960,True,False
360000,1.3736,46122720,10_20_480_960,10,20,480,960,True,False
380000,1.3649,46122720,10_20_480_960,10,20,480,960,True,False
400000,1.3571,46122720,10_20_480_960,10,20,480,960,True,False
420000,1.3504,46122720,10_20_480_960,10,20,480,960,True,False
440000,1.3437,46122720,10_20_480_960,10,20,480,960,True,False
460000,1.338,46122720,10_20_480_960,10,20,480,960,True,False
480000,1.3318,46122720,10_20_480_960,10,20,480,960,True,False
500000,1.3284,46122720,10_20_480_960,10,20,480,960,True,False
520000,1.3236,46122720,10_20_480_960,10,20,480,960,True,False
540000,1.3189,46122720,10_20_480_960,10,20,480,960,True,False
560000,1.3154,46122720,10_20_480_960,10,20,480,960,True,False
580000,1.3113,46122720,10_20_480_960,10,20,480,960,True,False
600000,1.3084,46122720,10_20_480_960,10,20,480,960,True,False
620000,1.2989,46122720,10_20_480_960,10,20,480,960,True,False
640000,1.2958,46122720,10_20_480_960,10,20,480,960,True,False
660000,1.2933,46122720,10_20_480_960,10,20,480,960,True,False
680000,1.2907,46122720,10_20_480_960,10,20,480,960,True,False
700000,1.2876,46122720,10_20_480_960,10,20,480,960,True,False
20000,1.9177,47048160,12_24_480_720,12,24,480,720,True,False
40000,1.6994,47048160,12_24_480_720,12,24,480,720,True,False
60000,1.6309,47048160,12_24_480_720,12,24,480,720,True,False
80000,1.5868,47048160,12_24_480_720,12,24,480,720,True,False
100000,1.551,47048160,12_24_480_720,12,24,480,720,True,False
120000,1.5226,47048160,12_24_480_720,12,24,480,720,True,False
140000,1.5005,47048160,12_24_480_720,12,24,480,720,True,False
160000,1.4805,47048160,12_24_480_720,12,24,480,720,True,False
180000,1.4651,47048160,12_24_480_720,12,24,480,720,True,False
200000,1.4502,47048160,12_24_480_720,12,24,480,720,True,False
220000,1.4381,47048160,12_24_480_720,12,24,480,720,True,False
240000,1.4257,47048160,12_24_480_720,12,24,480,720,True,False
260000,1.4172,47048160,12_24_480_720,12,24,480,720,True,False
280000,1.4084,47048160,12_24_480_720,12,24,480,720,True,False
300000,1.3999,47048160,12_24_480_720,12,24,480,720,True,False
320000,1.391,47048160,12_24_480_720,12,24,480,720,True,False
340000,1.3808,47048160,12_24_480_720,12,24,480,720,True,False
360000,1.3715,47048160,12_24_480_720,12,24,480,720,True,False
380000,1.3629,47048160,12_24_480_720,12,24,480,720,True,False
400000,1.3551,47048160,12_24_480_720,12,24,480,720,True,False
420000,1.3483,47048160,12_24_480_720,12,24,480,720,True,False
440000,1.3417,47048160,12_24_480_720,12,24,480,720,True,False
460000,1.3359,47048160,12_24_480_720,12,24,480,720,True,False
480000,1.3297,47048160,12_24_480_720,12,24,480,720,True,False
500000,1.3263,47048160,12_24_480_720,12,24,480,720,True,False
520000,1.3214,47048160,12_24_480_720,12,24,480,720,True,False
540000,1.3169,47048160,12_24_480_720,12,24,480,720,True,False
20000,1.9187,45927040,10_16_640_640,10,16,640,640,False,True
40000,1.7032,45927040,10_16_640_640,10,16,640,640,False,True
60000,1.6377,45927040,10_16_640_640,10,16,640,640,False,True
80000,1.5937,45927040,10_16_640_640,10,16,640,640,False,True
100000,1.5592,45927040,10_16_640_640,10,16,640,640,False,True
120000,1.5317,45927040,10_16_640_640,10,16,640,640,False,True
140000,1.5106,45927040,10_16_640_640,10,16,640,640,False,True
160000,1.4913,45927040,10_16_640_640,10,16,640,640,False,True
180000,1.4764,45927040,10_16_640_640,10,16,640,640,False,True
200000,1.4621,45927040,10_16_640_640,10,16,640,640,False,True
220000,1.4503,45927040,10_16_640_640,10,16,640,640,False,True
240000,1.438,45927040,10_16_640_640,10,16,640,640,False,True
260000,1.4294,45927040,10_16_640_640,10,16,640,640,False,True
280000,1.4209,45927040,10_16_640_640,10,16,640,640,False,True
300000,1.4123,45927040,10_16_640_640,10,16,640,640,False,True
320000,1.4035,45927040,10_16_640_640,10,16,640,640,False,True
340000,1.3931,45927040,10_16_640_640,10,16,640,640,False,True
360000,1.3839,45927040,10_16_640_640,10,16,640,640,False,True
380000,1.3752,45927040,10_16_640_640,10,16,640,640,False,True
400000,1.3677,45927040,10_16_640_640,10,16,640,640,False,True
420000,1.3611,45927040,10_16_640_640,10,16,640,640,False,True
440000,1.3543,45927040,10_16_640_640,10,16,640,640,False,True
460000,1.3486,45927040,10_16_640_640,10,16,640,640,False,True
480000,1.3425,45927040,10_16_640_640,10,16,640,640,False,True
500000,1.339,45927040,10_16_640_640,10,16,640,640,False,True
520000,1.3342,45927040,10_16_640_640,10,16,640,640,False,True
540000,1.3295,45927040,10_16_640_640,10,16,640,640,False,True
560000,1.326,45927040,10_16_640_640,10,16,640,640,False,True
580000,1.3219,45927040,10_16_640_640,10,16,640,640,False,True
600000,1.3189,45927040,10_16_640_640,10,16,640,640,False,True
620000,1.3097,45927040,10_16_640_640,10,16,640,640,False,True
640000,1.3067,45927040,10_16_640_640,10,16,640,640,False,True
660000,1.304,45927040,10_16_640_640,10,16,640,640,False,True
680000,1.3014,45927040,10_16_640_640,10,16,640,640,False,True
700000,1.2983,45927040,10_16_640_640,10,16,640,640,False,True
20000,1.9163,47761920,16_26_512_512,16,26,512,512,True,True
40000,1.6983,47761920,16_26_512_512,16,26,512,512,True,True
60000,1.6302,47761920,16_26_512_512,16,26,512,512,True,True
80000,1.5858,47761920,16_26_512_512,16,26,512,512,True,True
100000,1.5498,47761920,16_26_512_512,16,26,512,512,True,True
120000,1.5212,47761920,16_26_512_512,16,26,512,512,True,True
140000,1.4992,47761920,16_26_512_512,16,26,512,512,True,True
160000,1.4796,47761920,16_26_512_512,16,26,512,512,True,True
180000,1.4643,47761920,16_26_512_512,16,26,512,512,True,True
200000,1.4499,47761920,16_26_512_512,16,26,512,512,True,True
220000,1.4377,47761920,16_26_512_512,16,26,512,512,True,True
240000,1.4253,47761920,16_26_512_512,16,26,512,512,True,True
260000,1.4164,47761920,16_26_512_512,16,26,512,512,True,True
280000,1.4076,47761920,16_26_512_512,16,26,512,512,True,True
300000,1.399,47761920,16_26_512_512,16,26,512,512,True,True
320000,1.3901,47761920,16_26_512_512,16,26,512,512,True,True
340000,1.3792,47761920,16_26_512_512,16,26,512,512,True,True
360000,1.3699,47761920,16_26_512_512,16,26,512,512,True,True
380000,1.361,47761920,16_26_512_512,16,26,512,512,True,True
400000,1.3531,47761920,16_26_512_512,16,26,512,512,True,True
420000,1.3462,47761920,16_26_512_512,16,26,512,512,True,True
440000,1.3393,47761920,16_26_512_512,16,26,512,512,True,True
460000,1.3335,47761920,16_26_512_512,16,26,512,512,True,True
480000,1.3272,47761920,16_26_512_512,16,26,512,512,True,True
500000,1.3236,47761920,16_26_512_512,16,26,512,512,True,True
520000,1.3187,47761920,16_26_512_512,16,26,512,512,True,True
540000,1.314,47761920,16_26_512_512,16,26,512,512,True,True
560000,1.3105,47761920,16_26_512_512,16,26,512,512,True,True
580000,1.3061,47761920,16_26_512_512,16,26,512,512,True,True
20000,1.9208,45168192,12_16_576_864,12,16,576,864,False,False
40000,1.7097,45168192,12_16_576_864,12,16,576,864,False,False
60000,1.6428,45168192,12_16_576_864,12,16,576,864,False,False
80000,1.5983,45168192,12_16_576_864,12,16,576,864,False,False
100000,1.5622,45168192,12_16_576_864,12,16,576,864,False,False
120000,1.5338,45168192,12_16_576_864,12,16,576,864,False,False
140000,1.5119,45168192,12_16_576_864,12,16,576,864,False,False
160000,1.4923,45168192,12_16_576_864,12,16,576,864,False,False
180000,1.4771,45168192,12_16_576_864,12,16,576,864,False,False
200000,1.4623,45168192,12_16_576_864,12,16,576,864,False,False
220000,1.45,45168192,12_16_576_864,12,16,576,864,False,False
240000,1.4372,45168192,12_16_576_864,12,16,576,864,False,False
260000,1.428,45168192,12_16_576_864,12,16,576,864,False,False
280000,1.4188,45168192,12_16_576_864,12,16,576,864,False,False
300000,1.4096,45168192,12_16_576_864,12,16,576,864,False,False
320000,1.4003,45168192,12_16_576_864,12,16,576,864,False,False
340000,1.3894,45168192,12_16_576_864,12,16,576,864,False,False
360000,1.3799,45168192,12_16_576_864,12,16,576,864,False,False
380000,1.371,45168192,12_16_576_864,12,16,576,864,False,False
400000,1.3631,45168192,12_16_576_864,12,16,576,864,False,False
420000,1.356,45168192,12_16_576_864,12,16,576,864,False,False
440000,1.3491,45168192,12_16_576_864,12,16,576,864,False,False
460000,1.3434,45168192,12_16_576_864,12,16,576,864,False,False
480000,1.3369,45168192,12_16_576_864,12,16,576,864,False,False
500000,1.3333,45168192,12_16_576_864,12,16,576,864,False,False
520000,1.3285,45168192,12_16_576_864,12,16,576,864,False,False
540000,1.3237,45168192,12_16_576_864,12,16,576,864,False,False
560000,1.3201,45168192,12_16_576_864,12,16,576,864,False,False
580000,1.3157,45168192,12_16_576_864,12,16,576,864,False,False
600000,1.3127,45168192,12_16_576_864,12,16,576,864,False,False
620000,1.3032,45168192,12_16_576_864,12,16,576,864,False,False
640000,1.3003,45168192,12_16_576_864,12,16,576,864,False,False
660000,1.2976,45168192,12_16_576_864,12,16,576,864,False,False
680000,1.295,45168192,12_16_576_864,12,16,576,864,False,False
700000,1.2916,45168192,12_16_576_864,12,16,576,864,False,False
720000,1.2895,45168192,12_16_576_864,12,16,576,864,False,False
